visited,url,attention,house_info,publishday,unit_price,region,total_price 
1,,17, | 4室3厅 | 176.6平米 | 南 北 | 精装 | 无电梯,,27747,亲亲家园三期 ,490
7,,18, | 3室2厅 | 88.3平米 | 南 | 精装 | 有电梯,,72481,九龙仓君玺 ,640
1,,0, | 2室2厅 | 118平米 | 南 | 其他 | 有电梯,,25424,萧山宝龙城市广场 ,300
3,,18, | 5室2厅 | 474.18平米 | 南 北 | 精装,,56941,湘湖壹号 ,2700
3,,7, | 4室2厅 | 235.06平米 | 南 | 其他 | 有电梯,,92743,绿城蓝色钱江 ,2180
2,,7, | 5室2厅 | 289.26平米 | 南 | 精装 | 有电梯,,55314,凯德龙湾 ,1600
1,,12, | 5室2厅 | 256.67平米 | 南 | 精装 | 有电梯,,23377,金隅观澜时代瀚庭 ,600
7,,11, | 3室2厅 | 119.2平米 | 南 | 精装 | 有电梯,,46141,山水人家香溪地 ,550
1,,5, | 4室2厅 | 209.23平米 | 南 | 其他 | 有电梯,,32023,朗郡庭园 ,670
2,,3, | 4室2厅 | 219.18平米 | 南 | 其他 | 有电梯,,41063,之江九里 ,900
8,,19, | 3室2厅 | 153.79平米 | 南 西 北 | 精装 | 有电梯,,40640,钱塘春晓 ,625
4,,12, | 3室2厅 | 89.08平米 | 南 | 精装 | 有电梯,,47149,和达御观邸 ,420
3,,15, | 3室2厅 | 89.22平米 | 南 | 其他 | 有电梯,,44833,德信早城 ,400
3,,6, | 5室2厅 | 224.18平米 | 南 | 精装 | 有电梯,,64681,远洋大河宸章 ,1450
2,,17, | 4室2厅 | 173.85平米 | 南 | 精装 | 有电梯,,25885,东海水景城 ,450
1,,3, | 4室2厅 | 124.95平米 | 南 北 | 精装 | 无电梯,,65627,宋都凯旋苑 ,820
2,,14, | 3室2厅 | 157.36平米 | 南 北 | 精装 | 有电梯,,49568,坤和和家园 ,780
2,,0, | 3室2厅 | 163.43平米 | 南 北 | 简装 | 无电梯,,39773,新城坊 ,650
1,,2, | 6室3厅 | 253.09平米 | 南 | 其他 | 有电梯,,54527,现代名苑 ,1380
0,,0, | 1室0厅 | 46.84平米 | 南 | 简装 | 有电梯,29,31597,中誉现代城 ,148
1,,2, | 1室0厅 | 42.83平米 | 南 | 其他 | 有电梯,15,21014,云溪印象 ,
3,,1, | 1室1厅 | 49.89平米 | 南 | 其他 | 有电梯,14,32071,通和都市枫林 ,160
0,,89, | 1室0厅 | 37.33平米 | 北 | 简装 | 有电梯,,22770,学苑春晓 ,
4,,32, | 2室1厅 | 58.5平米 | 南 北 | 简装 | 无电梯,,42736,半道红小区 ,250
4,,6, | 3室1厅 | 67.2平米 | 南 北 | 简装 | 无电梯,,81846,马塍路35号 ,550
0,,32, | 1室0厅 | 35.44平米 | 东北 | 精装 | 有电梯,,19752,开元加州阳光小区 ,
7,,18, | 1室1厅 | 71.27平米 | 南 | 精装 | 有电梯,,19644,保利霞飞郡 ,140
1,,11, | 1室1厅 | 42.52平米 | 北 | 精装 | 有电梯,,30574,蓝钻天成 ,130
2,,0, | 2室1厅 | 40.94平米 | 北 | 精装,31,23205,瑞麒时代金座 ,
0,,8, | 4室2厅 | 111.52平米 | 南 北 | 简装 | 无电梯,,45732,德雅花园 ,510
0,,23, | 3室2厅 | 132.73平米 | 南 | 精装 | 有电梯,,26219,复地连城国际 ,348
3,,17, | 3室2厅 | 172.58平米 | 南 | 简装 | 有电梯,,39982,政苑小区 ,690
8,,57, | 1室1厅 | 46.03平米 | 南 | 精装 | 有电梯,,52140,枫华府第 ,240
0,,9, | 3室2厅 | 147.11平米 | 南 北 | 简装 | 无电梯,,20529,天阳棕榈湾二期 ,302
1,,15, | 3室2厅 | 146.42平米 | 南 | 简装 | 无电梯,,23221,中意名仕苑 ,340
2,,19, | 3室2厅 | 125.11平米 | 南 | 毛坯 | 无电梯,,25978,广仁小区 ,325
3,,33, | 3室2厅 | 88.5平米 | 南 | 简装 | 有电梯,,44972,万家星城 ,398
4,,6, | 3室2厅 | 135平米 | 南 北 | 简装 | 无电梯,,28593,爱丁郡 ,386
10,,74, | 1室1厅 | 43.54平米 | 南 | 简装 | 有电梯,,33303,小河佳苑 ,145
8,,12, | 3室2厅 | 130.62平米 | 南 | 简装 | 有电梯,,32538,西文南苑 ,425
1,,5, | 4室2厅 | 125.56平米 | 南 | 精装 | 有电梯,,32654,广宇东承府 ,410
10,,23, | 1室1厅 | 45.22平米 | 东 | 简装 | 有电梯,,50863,世纪新城东区 ,230
2,,4, | 2室1厅 | 85.87平米 | 南 | 简装 | 有电梯,,25388,复地连城国际 ,218
0,,17, | 2室2厅 | 105.18平米 | 南 | 简装 | 无电梯,,46587,湖畔花园吐翠苑 ,490
0,,39, | 4室2厅 | 136平米 | 南 北 | 精装 | 有电梯,,24265,绿城桃源小镇 ,330
0,,20, | 5室2厅 | 180平米 | 南 | 毛坯 | 有电梯,,26112,北景园紫荆苑 ,470
0,,10, | 4室2厅 | 194.83平米 | 南 | 简装,,27614,绿都世贸广场 ,538
0,,26, | 2室2厅 | 88.74平米 | 南 北 | 精装 | 有电梯,,31103,铭和苑新荷坊 ,276
0,,8, | 3室2厅 | 153.5平米 | 南 | 精装 | 有电梯,,26059,盛世嘉园 ,400
5,,44, | 2室2厅 | 88.22平米 | 南 北 | 毛坯 | 有电梯,,44208,瑞立东方花城 ,390
0,,16, | 3室2厅 | 98.1平米 | 南 北 | 简装 | 无电梯,,54027,香樟公寓 ,530
1,,9, | 5室2厅 | 155.63平米 | 南 | 毛坯 | 有电梯,,25702,多蓝水岸听涛苑 ,400
2,,17, | 3室2厅 | 133.95平米 | 南 | 简装 | 有电梯,,74655,黄龙雅苑 ,1000
1,,10, | 3室1厅 | 96.14平米 | 西南 | 简装 | 有电梯,,44727,翠苑五区 ,430
7,,25, | 1室1厅 | 61.47平米 | 东南 | 简装 | 有电梯,,28632,中誉现代城 ,176
1,,32, | 2室1厅 | 88.27平米 | 南 北 | 毛坯 | 有电梯,,27870,元都新苑 ,246
3,,16, | 3室2厅 | 118.9平米 | 南 | 简装,,20186,广厦天都城天风苑 ,240
0,,25, | 3室1厅 | 66.99平米 | 西 | 精装 | 无电梯,,37320,回龙庙前一弄 ,250
1,,7, | 4室2厅 | 137.82平米 | 东南 | 毛坯 | 有电梯,,31201,君悦丽景 ,430
2,,8, | 3室2厅 | 92.64平米 | 南 北 | 其他 | 无电梯,,40480,金都花园 ,375
1,,24, | 4室2厅 | 196.41平米 | 南 西南 | 毛坯 | 有电梯,,59061,东方福邸 ,1160
0,,4, | 4室2厅 | 127.45平米 | 南 北 | 毛坯 | 有电梯,,28247,新湖果岭 ,360
1,,15, | 2室2厅 | 89.91平米 | 南 北 | 精装 | 有电梯,,40041,丽江公寓 ,360
3,,9, | 3室2厅 | 89.08平米 | 南 | 精装 | 有电梯,,26381,长睦邻里人家东苑 ,235
5,,5, | 3室2厅 | 86.17平米 | 南 | 毛坯 | 有电梯,,42359,新城香悦奥府 ,365
1,,7, | 3室2厅 | 144.44平米 | 南 | 精装,,22847,新城都市丽景 ,330
1,,13, | 3室2厅 | 130.65平米 | 南 北 | 毛坯 | 有电梯,,22963,保亿丽景山 ,300
0,,2, | 4室2厅 | 168.42平米 | 南 北 | 毛坯 | 有电梯,,42157,美政花苑 ,710
0,,11, | 3室1厅 | 85.35平米 | 南 北 | 简装 | 无电梯,,47452,南肖埠社区 ,405
4,,27, | 3室2厅 | 130.26平米 | 南 北 | 简装 | 有电梯,,26870,左邻右舍 ,350
6,,41, | 3室2厅 | 87.47平米 | 南 北 | 精装 | 有电梯,,44587,和达御观邸 ,390
1,,4, | 3室2厅 | 122.72平米 | 南 北 | 毛坯 | 无电梯,,32595,漾河公寓 ,400
8,,85, | 1室0厅 | 24.97平米 | 南 | 简装,,22027,广厦天都城天河苑 ,
0,,15, | 3室2厅 | 137平米 | 南 | 毛坯 | 有电梯,,45256,万家星城 ,620
5,,5, | 3室2厅 | 136.92平米 | 南 | 简装 | 有电梯,,31771,金雅苑社区 ,435
6,,33, | 2室1厅 | 63.74平米 | 南 | 简装 | 无电梯,,32947,北干二苑新安寓 ,210
2,,5, | 3室2厅 | 89.29平米 | 南 | 简装,,21279,东田擎天半岛 ,190
8,,20, | 3室2厅 | 128.73平米 | 南 | 简装 | 有电梯,,40007,嘉绿景苑南园 ,515
0,,45, | 2室2厅 | 87.61平米 | 南 | 毛坯 | 有电梯,,25682,复地连城国际 ,225
0,,22, | 4室2厅 | 125.82平米 | 南 | 毛坯 | 有电梯,,47688,德信浙旅东宸 ,600
2,,1, | 2室1厅 | 89.27平米 | 南 | 毛坯 | 有电梯,,25205,钱塘梧桐蓝山 ,225
3,,18, | 4室2厅 | 249.59平米 | 南 北 | 简装 | 有电梯,,45675,凤起苑 ,1140
1,,17, | 3室1厅 | 72.53平米 | 南 | 毛坯 | 无电梯,,39295,翠苑四区 ,285
2,,7, | 3室2厅 | 130.9平米 | 南 | 精装 | 无电梯,,29412,良渚文化村白鹭郡北 ,385
0,,26, | 4室2厅 | 172.58平米 | 南 北 | 毛坯 | 有电梯,,28973,宋都晨光国际 ,500
5,,19, | 3室2厅 | 139.5平米 | 南 北 | 毛坯 | 有电梯,,26524,众安白马山庄 ,370
0,,9, | 3室2厅 | 133.29平米 | 南 北 | 精装 | 无电梯,,42014,紫荆家园 ,560
3,,11, | 3室2厅 | 118.95平米 | 南 | 精装 | 无电梯,,50274,景城花园 ,598
9,,21, | 2室2厅 | 67.72平米 | 南 北 | 简装 | 无电梯,,38099,三里家园一区 ,258
1,,6, | 3室2厅 | 87.6平米 | 南 | 精装 | 有电梯,,33106,中旅城仕公馆 ,290
18,,19, | 3室2厅 | 112.14平米 | 南 北 | 简装 | 有电梯,,20956,九衡公寓 ,235
0,,9, | 3室2厅 | 110平米 | 南 | 简装 | 有电梯,,34546,广电雅苑 ,380
5,,5, | 3室2厅 | 127.81平米 | 南 | 简装 | 有电梯,,45380,山水人家诗家谷 ,580
1,,19, | 3室2厅 | 103.62平米 | 南 | 毛坯 | 无电梯,,24610,丁桥家苑 ,255
1,,1, | 4室2厅 | 138.9平米 | 南 | 毛坯 | 无电梯,,28078,良渚文化村白鹭郡北 ,390
7,,13, | 4室2厅 | 144.16平米 | 南 | 精装 | 无电梯,,25805,铭雅苑东区 ,372
3,,5, | 3室2厅 | 93平米 | 南 北 | 其他 | 无电梯,,23656,华城格之林花园 ,220
1,,7, | 4室2厅 | 124.48平米 | 南 北 | 简装 | 无电梯,,50209,富星苑 ,625
16,,37, | 3室1厅 | 110平米 | 南 | 精装 | 有电梯,,47273,万科大家世纪之光 ,520
2,,0, | 3室2厅 | 149平米 | 南 | 毛坯 | 有电梯,,26846,赞成岭上花苑 ,400
1,,5, | 3室2厅 | 129.29平米 | 南 | 简装 | 有电梯,,33646,东新园雪峰苑 ,435
10,,8, | 3室2厅 | 89.47平米 | 南 北 | 精装,,36661,阳光城普升 ,328
5,,4, | 3室1厅 | 87.91平米 | 南 北 | 简装 | 有电梯,,26732,后珠美邻嘉苑 ,235
3,,0, | 4室2厅 | 133.71平米 | 南 北 | 毛坯 | 有电梯,,27672,华元蒙卡岸 ,370
2,,18, | 3室2厅 | 108平米 | 南 | 简装 | 无电梯,,54630,花园北村 ,590
3,,0, | 3室2厅 | 89.32平米 | 南 北 | 毛坯 | 有电梯,,46799,金色黎明二期 ,418
2,,7, | 3室2厅 | 87.5平米 | 南 西 | 精装 | 无电梯,,29143,岸上蓝山 ,255
0,,17, | 3室2厅 | 88.24平米 | 南 北 | 精装 | 有电梯,,32865,嘉里桦枫居 ,290
2,,12, | 4室2厅 | 135.32平米 | 南 | 毛坯 | 有电梯,,25865,保利东湾 ,350
5,,13, | 4室1厅 | 122.63平米 | 南 北 | 精装 | 有电梯,,29765,顺发康庄 ,365
5,,4, | 4室2厅 | 142.97平米 | 南 北 | 精装 | 无电梯,,48822,春天花园 ,698
4,,9, | 3室2厅 | 128.98平米 | 南 | 毛坯 | 有电梯,,25586,保利东湾 ,330
3,,2, | 3室1厅 | 76.02平米 | 南 | 简装 | 无电梯,,37491,三里亭苑二区 ,285
2,,2, | 3室2厅 | 138.95平米 | 南 | 毛坯 | 有电梯,,35985,金帝金色钱塘 ,500
5,,6, | 3室2厅 | 87.61平米 | 南 | 毛坯 | 有电梯,,35955,宋都晨光国际 ,315
3,,4, | 3室1厅 | 87.74平米 | 南 北 | 简装 | 有电梯,,25075,竹海水韵 ,220
3,,2, | 2室1厅 | 68.97平米 | 南 北 | 其他 | 无电梯,,65246,求是村 ,450
0,,6, | 3室2厅 | 155.2平米 | 南 北 | 毛坯 | 有电梯,,64433,枫华府第 ,1000
4,,1, | 4室1厅 | 89.74平米 | 南 | 简装 | 有电梯,,43459,锦润公寓 ,390
3,,9, | 3室2厅 | 89.24平米 | 南 北 | 毛坯 | 有电梯,,42022,天阳尚城国际一期 ,375
18,,32, | 4室2厅 | 132.61平米 | 南 | 精装 | 有电梯,,44944,滨江德信东方星城 ,596
2,,2, | 3室2厅 | 91.08平米 | 南 | 毛坯,,27449,石榴派 ,250
7,,1, | 3室1厅 | 68.68平米 | 南 | 其他 | 无电梯,,44409,景芳二区 ,305
4,,13, | 3室2厅 | 103.22平米 | 南 | 简装 | 无电梯,,45050,蓝天城市花园 ,465
8,,19, | 3室2厅 | 89平米 | 南 | 毛坯 | 有电梯,,24158,宋都东郡国际 ,215
5,,4, | 3室2厅 | 130.16平米 | 南 | 简装,,32268,金沙学府 ,420
1,,18, | 4室2厅 | 139.7平米 | 南 北 | 精装 | 无电梯,,20043,水木清华 ,280
3,,6, | 3室2厅 | 181平米 | 南 | 简装 | 无电梯,,23757,银河小区 ,430
3,,1, | 3室2厅 | 149.6平米 | 西北 | 简装 | 有电梯,,40107,华门自由21世纪 ,600
5,,3, | 3室2厅 | 126.11平米 | 南 | 精装 | 无电梯,,51543,健康公寓 ,650
6,,2, | 3室1厅 | 94.02平米 | 南 | 毛坯 | 无电梯,,39992,黄姑山庄 ,376
6,,4, | 1室1厅 | 43.69平米 | 南 西 | 简装 | 无电梯,,42344,翠苑一区 ,185
6,,19, | 2室1厅 | 51.5平米 | 南 | 简装 | 无电梯,,38835,锦绣新村 ,200
6,,12, | 2室1厅 | 59.21平米 | 南 北 | 精装 | 无电梯,,38508,胜月苑 ,228
7,,4, | 2室1厅 | 64.09平米 | 南 | 简装 | 无电梯,31,35419,三里家园一区 ,227
6,,3, | 2室1厅 | 86.37平米 | 南 | 精装 | 有电梯,29,20841,经建绅世郡园 ,180
9,,48, | 2室1厅 | 53.19平米 | 南 | 简装 | 无电梯,27,31021,贾家弄 ,165
2,,61, | 4室2厅 | 74.83平米 | 南 | 精装,,27396,迪凯运河印象 ,205
5,,31, | 2室2厅 | 49.21平米 | 南 | 精装 | 有电梯,,56900,杭州新天地 ,280
1,,20, | 5室2厅 | 100.75平米 | 东南 | 精装,,38710,杭州新天地 ,390
6,,25, | 2室2厅 | 50.55平米 | 北 | 精装,,35609,杭州新天地 ,180
5,,26, | 2室1厅 | 50.65平米 | 南 | 精装,,43436,杭州新天地 ,220
1,,17, | 2室1厅 | 51.4平米 | 南 北 | 简装,,47666,社坛巷 ,245
0,,36, | 2室1厅 | 65.31平米 | 南 | 精装 | 无电梯,,55122,白荡海人家 ,360
1,,26, | 2室2厅 | 87.37平米 | 南 | 简装 | 有电梯,,40060,红街公寓 ,350
3,,17, | 2室2厅 | 89平米 | 南 | 简装 | 有电梯,,36517,银爵世纪公寓 ,325
4,,16, | 2室1厅 | 57.6平米 | 西 | 精装 | 无电梯,,36980,黄工厂弄 ,213
1,,43, | 2室2厅 | 88.96平米 | 南 北 | 简装 | 无电梯,,26417,景雅苑 ,235
3,,42, | 2室1厅 | 53.06平米 | 南 | 精装 | 无电梯,,44855,景芳一区 ,238
0,,49, | 1室1厅 | 42.56平米 | 南 | 精装 | 无电梯,,44173,云雀苑 ,188
8,,31, | 3室2厅 | 152.02平米 | 西南 | 其他 | 有电梯,,17104,绿城蓝庭东区 ,260
1,,13, | 2室2厅 | 85平米 | 南 北 | 简装 | 有电梯,,35295,留下西苑 ,300
0,,14, | 2室2厅 | 77.03平米 | 南 | 精装 | 无电梯,,45178,稻香园南区 ,348
1,,3, | 2室1厅 | 60.92平米 | 南 | 精装 | 无电梯,,43500,翠苑三区 ,265
2,,101, | 2室1厅 | 60.51平米 | 南 北 | 简装 | 无电梯,,39663,美政花苑 ,240
1,,26, | 5室2厅 | 279.18平米 | 南 北 | 毛坯 | 有电梯,,21492,金隅观澜时代天筑 ,600
1,,12, | 2室1厅 | 59.41平米 | 南 北 | 简装 | 无电梯,,55547,建工新村 ,330
1,,3, | 2室2厅 | 91.44平米 | 南 北 | 精装 | 有电梯,,32262,元都新景公寓 ,295
1,,4, | 2室1厅 | 91.44平米 | 南 | 精装 | 有电梯,,31168,元都新景公寓 ,285
1,,16, | 2室2厅 | 84.59平米 | 南 | 简装 | 有电梯,,39603,红街公寓 ,335
1,,1, | 1室1厅 | 41.11平米 | 南 | 简装 | 无电梯,,64462,莫干山路599号 ,265
2,,37, | 2室1厅 | 87.5平米 | 南 | 简装 | 有电梯,,24572,世茂江滨花园瑞景湾 ,215
1,,33, | 2室2厅 | 81.44平米 | 南 | 简装,,18419,景丽华庭 ,150
1,,39, | 2室1厅 | 70.31平米 | 南 | 简装 | 无电梯,,34846,大关西八苑 ,245
3,,31, | 2室2厅 | 86.1平米 | 南 | 精装 | 有电梯,,39489,万家星城 ,340
1,,8, | 2室1厅 | 50.11平米 | 南 北 | 简装,,60867,文一路60号 ,305
0,,12, | 3室1厅 | 52.84平米 | 南 | 精装 | 无电梯,,48827,金海公寓 ,258
2,,2, | 3室2厅 | 85.44平米 | 南 | 简装 | 有电梯,,32772,原筑壹号 ,280
1,,10, | 2室1厅 | 48.34平米 | 南 | 简装 | 无电梯,,29376,西河路308号 ,142
0,,2, | 2室1厅 | 86.11平米 | 东 南 | 其他 | 有电梯,,42969,天园阁 ,370
21,,21, | 2室1厅 | 58.21平米 | 南 | 简装 | 无电梯,,63220,师苑新村 ,368
2,,21, | 2室1厅 | 71平米 | 南 | 简装 | 无电梯,,30000,蚕花园永兴坊 ,213
4,,7, | 2室1厅 | 55.03平米 | 南 | 简装 | 无电梯,,44522,翠苑四区 ,245
1,,5, | 2室1厅 | 57.36平米 | 南 | 简装 | 无电梯,,38355,蚕花园永庆坊 ,220
0,,36, | 1室1厅 | 35.33平米 | 南 | 简装 | 无电梯,,39627,吉庆院 ,140
1,,6, | 2室1厅 | 60.09平米 | 南 | 简装 | 无电梯,,54086,世纪坊 ,325
2,,3, | 3室2厅 | 109.11平米 | 南 北 | 简装 | 无电梯,,43076,天时苑(拱墅) ,470
1,,14, | 2室2厅 | 75.2平米 | 南 | 精装 | 无电梯,,28990,广宁小区 ,218
3,,12, | 2室1厅 | 51.97平米 | 南 北 | 其他 | 无电梯,,35213,华丰新村 ,183
1,,12, | 2室1厅 | 45.47平米 | 南 | 精装 | 无电梯,,43986,永康苑 ,200
2,,32, | 2室1厅 | 56.11平米 | 南 | 精装 | 无电梯,,34397,闸弄口铁路宿舍 ,193
0,,34, | 2室2厅 | 76.74平米 | 南 西 北 | 精装 | 无电梯,,30232,同和公寓 ,232
2,,15, | 1室1厅 | 41.28平米 | 南 | 简装 | 无电梯,,39487,翠苑三区 ,163
1,,2, | 2室2厅 | 65.87平米 | 南 | 精装 | 无电梯,,40990,广兴新村 ,270
7,,30, | 1室1厅 | 32.96平米 | 南 北 | 简装 | 无电梯,,42476,湖墅新村 ,140
0,,9, | 2室1厅 | 88.61平米 | 南 北 | 精装 | 有电梯,,63199,欣盛东方郡东区 ,560
1,,27, | 2室2厅 | 88.16平米 | 南 | 精装 | 有电梯,,28471,江南摩卡 ,251
2,,6, | 2室2厅 | 64.83平米 | 南 | 简装 | 无电梯,,41648,康乐新村 ,270
2,,16, | 2室2厅 | 73.71平米 | 南 | 精装 | 有电梯,,37987,定海西园 ,280
0,,30, | 2室1厅 | 55.05平米 | 南 | 简装 | 无电梯,,35604,德胜东村 ,196
2,,14, | 2室1厅 | 67.97平米 | 南 | 精装 | 有电梯,,24276,盛世嘉园 ,165
0,,23, | 2室1厅 | 42.29平米 | 南 北 | 精装 | 无电梯,,73304,曙光新村 ,310
3,,11, | 2室2厅 | 82.83平米 | 南 | 精装 | 无电梯,,37427,三里新城桂苑 ,310
4,,3, | 2室2厅 | 60.32平米 | 南 北 | 简装 | 无电梯,,42275,朝晖七区 ,255
1,,0, | 4室2厅 | 174.36平米 | 南 | 精装 | 有电梯,,22712,明华明辉花园 ,396
0,,5, | 2室2厅 | 84.15平米 | 南 | 简装 | 有电梯,,33869,嘉里桦枫居 ,285
2,,41, | 2室2厅 | 87平米 | 东南 | 精装,,19541,玉都佳苑 ,170
1,,12, | 2室1厅 | 53平米 | 南 北 | 简装 | 无电梯,,41133,锦绣新村 ,218
2,,9, | 3室1厅 | 68.97平米 | 西 北 | 简装 | 无电梯,,57997,求是村 ,400
2,,22, | 3室1厅 | 76.37平米 | 南 | 简装,,17678,荷花小区 ,135
2,,31, | 2室2厅 | 83.49平米 | 南 | 简装 | 无电梯,,29345,北景园紫荆苑 ,245
1,,38, | 1室1厅 | 43.81平米 | 南 | 精装 | 无电梯,,39489,皮市巷 ,173
19,,7, | 2室1厅 | 82.46平米 | 南 | 毛坯 | 有电梯,,25467,北辰奥园 ,210
1,,24, | 2室1厅 | 59.23平米 | 南 北 | 精装 | 无电梯,,35287,德胜新村 ,209
2,,7, | 2室2厅 | 102平米 | 南 | 精装 | 有电梯,,36765,南岸晶都花园 ,375
2,,44, | 2室1厅 | 53.18平米 | 南 | 精装 | 无电梯,,35352,和睦新村 ,188
2,,5, | 2室1厅 | 71.8平米 | 南 | 简装 | 无电梯,,38301,朝晖七区 ,275
17,,72, | 4室1厅 | 168.32平米 | 南 | 毛坯 | 有电梯,,26022,协安蓝郡 ,438
4,,20, | 2室2厅 | 60平米 | 南 北 | 精装 | 无电梯,,36667,湘湖家园 ,220
5,,13, | 2室2厅 | 75.81平米 | 南 | 简装 | 无电梯,,31922,北干一苑 ,242
2,,9, | 2室1厅 | 90.21平米 | 南 北 | 精装 | 有电梯,,29709,元都新景公寓 ,268
4,,11, | 2室1厅 | 88.98平米 | 南 | 精装 | 有电梯,,29782,伊萨卡国际城浩泽园 ,265
1,,10, | 2室2厅 | 68.7平米 | 南 北 | 简装 | 无电梯,,43669,叶青苑 ,300
1,,19, | 2室2厅 | 87.58平米 | 南 | 精装 | 有电梯,,35397,江南铭庭 ,310
1,,8, | 2室1厅 | 47.82平米 | 南 | 其他 | 无电梯,,41824,复兴南苑 ,200
2,,10, | 2室1厅 | 62.02平米 | 南 | 精装 | 无电梯,,38698,贾家弄 ,240
5,,13, | 2室1厅 | 60.71平米 | 南 北 | 精装,,42827,蓝天城市花园 ,260
25,,3, | 2室2厅 | 82.46平米 | 南 | 毛坯 | 有电梯,,25225,北辰奥园 ,208
2,,7, | 2室1厅 | 70.69平米 | 南 北 | 精装 | 无电梯,,43854,金狮苑 ,310
1,,12, | 2室1厅 | 65.01平米 | 东南 | 简装 | 有电梯,,39994,翠苑五区 ,260
2,,18, | 2室2厅 | 70.65平米 | 东南 | 简装 | 无电梯,,29724,三里亭苑二区 ,210
1,,4, | 2室2厅 | 79.2平米 | 南 北 | 简装 | 无电梯,,44950,大营盘 ,356
4,,3, | 1室1厅 | 63.41平米 | 南 | 精装 | 有电梯,,62924,今日嘉园 ,399
0,,2, | 2室1厅 | 66.55平米 | 西 北 | 简装 | 无电梯,30,35012,德胜路318号 ,233
0,,0, | 3室1厅 | 75.55平米 | 南 | 其他 | 无电梯,25,74918,曙光新村 ,566
1,,1, | 2室1厅 | 75.86平米 | 南 | 简装 | 无电梯,24,33879,假山路33号 ,257
0,,3, | 2室1厅 | 97.04平米 | 南 北 | 毛坯 | 无电梯,23,30916,三里家园一区 ,300
2,,18, | 2室1厅 | 43.58平米 | 南 | 简装 | 无电梯,23,40386,新华坊社区 ,176
1,,0, | 2室2厅 | 75.21平米 | 南 | 其他 | 无电梯,21,34304,蚕花园永兴坊 ,258
3,,13, | 2室1厅 | 57.78平米 | 南 | 精装 | 无电梯,20,32884,育才东苑 ,190
2,,3, | 2室2厅 | 89.63平米 | 南 | 简装 | 有电梯,20,27893,蓝桥景苑 ,250
2,,1, | 2室1厅 | 66.5平米 | 南 东 北 | 精装 | 有电梯,19,31279,中誉现代城 ,208
1,,10, | 2室1厅 | 46.37平米 | 南 | 简装 | 无电梯,17,38819,朝晖二区 ,180
1,,1, | 2室1厅 | 45.78平米 | 南 | 简装 | 无电梯,16,65531,石灰桥新村 ,300
5,,29, | 2室0厅 | 41.41平米 | 南 西 | 精装 | 无电梯,16,38639,石板巷新村 ,160
3,,1, | 2室1厅 | 48.9平米 | 南 | 其他 | 无电梯,15,41718,濮家新村 ,204
1,,1, | 2室1厅 | 74.05平米 | 南 北 | 简装,14,35112,茶市新村 ,260
4,,37, | 2室2厅 | 84.69平米 | 南 | 简装,14,18893,星雅嘉园逸景苑 ,160
1,,0, | 2室1厅 | 71.99平米 | 南 北 | 其他 | 无电梯,14,50007,凤凰南苑 ,360
1,,1, | 1室1厅 | 40.67平米 | 南 | 简装 | 无电梯,14,52865,采荷小区青莼邨 ,215
1,,0, | 1室1厅 | 37.61平米 | 南 | 简装 | 无电梯,14,43872,上陈家园 ,165
1,,1, | 1室1厅 | 47.82平米 | 南 | 其他,13,38896,复兴里街站前路25号 ,186
